customer_id,age,age_group,gender,category,purchase_amount_(usd),location,season,review_rating,subscription_status,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,frequency_score,dependency_score,dependency_segment,customer_value_score,value_tier,behavioral_loyalty_score,relationship_loyalty_score,loyalty_score,loyalty_segment,satisfaction_flag,rating_segment,high_promo_user
622,51,46-55,Male,Accessories,27,Kansas,Fall,4.4,1,1,1,45,Credit Card,Weekly,10.0,1.0,Highly Promo Dependent,0.49272959183673465,Low Value,0.9591836734693877,0.7674107142857144,0.7674107142857144,Champion,1,Satisfied,1
623,69,55+,Male,Clothing,63,Georgia,Spring,4.0,1,1,1,44,Bank Transfer,Fortnightly,8.0,1.0,Highly Promo Dependent,0.7075255102040816,High Value,0.8510204081632653,0.7877678571428571,0.7877678571428571,Champion,1,Satisfied,1
624,19,18-25,Male,Footwear,70,Nevada,Fall,4.7,1,1,1,48,PayPal,Bi-Weekly,,1.0,Highly Promo Dependent,0.7920918367346939,High Value,,0.8994642857142856,0.8994642857142856,Champion,1,Highly Satisfied,1
625,55,46-55,Male,Clothing,87,South Carolina,Fall,3.4,1,1,1,21,PayPal,Annually,2.0,1.0,Highly Promo Dependent,0.6228316326530613,Medium Value,0.363265306122449,0.6084821428571429,0.6084821428571429,Champion,0,Satisfied,1
626,49,46-55,Male,Accessories,79,Delaware,Fall,4.0,1,1,1,1,Venmo,Weekly,10.0,1.0,Highly Promo Dependent,0.36875,Low Value,0.6000000000000001,0.510625,0.510625,Loyal,1,Satisfied,1
627,31,26-35,Male,Accessories,79,New Hampshire,Spring,3.9,1,1,1,10,Venmo,Annually,2.0,1.0,Highly Promo Dependent,0.46058673469387756,Low Value,0.27346938775510204,0.5649107142857143,0.5649107142857143,Champion,0,Satisfied,1
628,42,36-45,Male,Footwear,44,Oregon,Winter,4.1,1,1,1,24,PayPal,Monthly,6.0,1.0,Highly Promo Dependent,0.3846938775510204,Low Value,0.5877551020408163,0.6192857142857143,0.6192857142857143,Champion,1,Satisfied,1
629,69,55+,Male,Clothing,85,Massachusetts,Fall,3.8,1,1,1,29,Credit Card,Monthly,6.0,1.0,Highly Promo Dependent,0.6919642857142857,High Value,0.6285714285714286,0.7018749999999999,0.7018749999999999,Champion,0,Satisfied,1
630,26,26-35,Male,Footwear,90,Vermont,Spring,4.7,1,1,1,11,Debit Card,Annually,2.0,1.0,Highly Promo Dependent,0.5395408163265306,Medium Value,0.2816326530612245,0.6726785714285713,0.6726785714285713,Champion,1,Highly Satisfied,1
631,41,36-45,Male,Accessories,94,Mississippi,Fall,4.3,1,1,1,33,Debit Card,Annually,2.0,1.0,Highly Promo Dependent,0.789030612244898,High Value,0.46122448979591835,0.7973214285714286,0.7973214285714286,Champion,1,Satisfied,1
632,55,46-55,Male,Footwear,68,Washington,Summer,4.1,1,1,1,27,Cash,Fortnightly,8.0,1.0,Highly Promo Dependent,0.5653061224489796,Medium Value,0.7122448979591838,0.6857142857142856,0.6857142857142856,Champion,1,Satisfied,1
633,35,26-35,Male,Accessories,51,Wyoming,Winter,3.9,1,1,1,19,Venmo,Fortnightly,8.0,1.0,Highly Promo Dependent,0.3774234693877551,Low Value,0.6469387755102041,0.5766964285714286,0.5766964285714286,Champion,0,Satisfied,1
634,66,55+,Male,Footwear,33,Minnesota,Spring,2.9,1,1,1,50,Debit Card,Quarterly,4.0,1.0,Highly Promo Dependent,0.58125,Medium Value,0.7,0.6643749999999999,0.6643749999999999,Champion,0,Unsatisfied,1
635,36,36-45,Male,Footwear,60,Ohio,Summer,3.9,1,1,1,46,PayPal,Weekly,10.0,1.0,Highly Promo Dependent,0.7091836734693877,High Value,0.9673469387755103,0.7864285714285714,0.7864285714285714,Champion,0,Satisfied,1
636,27,26-35,Male,Clothing,59,South Carolina,Fall,4.3,1,1,1,28,Cash,Quarterly,4.0,1.0,Highly Promo Dependent,0.5192602040816326,Medium Value,0.5204081632653061,0.6959821428571428,0.6959821428571428,Champion,1,Satisfied,1
637,41,36-45,Male,Accessories,30,Wisconsin,Summer,2.8,1,1,1,14,Bank Transfer,Every 3 Months,,1.0,Highly Promo Dependent,0.19515306122448978,Very Low Value,,0.3916071428571428,0.3916071428571428,Potential Loyalist,0,Unsatisfied,1
638,21,18-25,Male,Clothing,20,Tennessee,Winter,3.4,1,1,1,46,Cash,Fortnightly,8.0,1.0,Highly Promo Dependent,0.4591836734693877,Low Value,0.8673469387755102,0.6614285714285715,0.6614285714285715,Champion,0,Satisfied,1
639,53,46-55,Male,Footwear,20,Maryland,Summer,2.7,1,1,1,41,PayPal,Monthly,6.0,1.0,Highly Promo Dependent,0.4081632653061224,Low Value,0.726530612244898,0.5557142857142856,0.5557142857142856,Loyal,0,Unsatisfied,1
640,54,46-55,Male,Clothing,24,Mississippi,Spring,4.0,1,1,1,50,Credit Card,Annually,2.0,1.0,Highly Promo Dependent,0.525,Medium Value,0.6000000000000001,0.7575000000000001,0.7575000000000001,Champion,1,Satisfied,1
641,53,46-55,Male,Clothing,88,Minnesota,Summer,4.4,1,1,1,28,Debit Card,Fortnightly,8.0,1.0,Highly Promo Dependent,0.7005102040816327,High Value,0.7204081632653061,0.760357142857143,0.760357142857143,Champion,1,Satisfied,1
642,47,46-55,Male,Clothing,78,Alaska,Winter,3.9,1,1,1,23,Credit Card,Every 3 Months,,1.0,Highly Promo Dependent,0.5869897959183674,Medium Value,,0.6558928571428572,0.6558928571428572,Champion,0,Satisfied,1
643,64,55+,Male,Clothing,25,Arkansas,Spring,2.8,1,1,1,14,Debit Card,Bi-Weekly,,1.0,Highly Promo Dependent,0.16390306122448978,Very Low Value,,0.38223214285714285,0.38223214285714285,Potential Loyalist,0,Unsatisfied,1
644,18,18-25,Male,Clothing,57,Oregon,Winter,3.2,1,1,1,10,Bank Transfer,Every 3 Months,,1.0,Highly Promo Dependent,0.32308673469387755,Very Low Value,,0.45366071428571436,0.45366071428571436,Loyal,0,Satisfied,1
645,68,55+,Male,Accessories,93,Louisiana,Summer,4.3,1,1,1,37,Cash,Weekly,10.0,1.0,Highly Promo Dependent,0.8235969387755102,High Value,0.8938775510204082,0.824017857142857,0.824017857142857,Champion,1,Satisfied,1
646,62,55+,Male,Clothing,42,Oklahoma,Summer,4.2,1,1,1,15,Venmo,Bi-Weekly,,1.0,Highly Promo Dependent,0.28035714285714286,Very Low Value,,0.56125,0.56125,Loyal,1,Satisfied,1
647,51,46-55,Male,Footwear,54,Indiana,Spring,4.9,1,1,1,19,Venmo,Bi-Weekly,,1.0,Highly Promo Dependent,0.3961734693877551,Low Value,,0.6823214285714285,0.6823214285714285,Champion,1,Highly Satisfied,1
648,54,46-55,Male,Clothing,70,Mississippi,Summer,3.7,1,1,1,23,Credit Card,Fortnightly,8.0,1.0,Highly Promo Dependent,0.5369897959183674,Medium Value,0.6795918367346939,0.6208928571428571,0.6208928571428571,Champion,0,Satisfied,1
649,22,18-25,Male,Clothing,31,Michigan,Winter,4.1,1,1,1,35,Credit Card,Weekly,10.0,1.0,Highly Promo Dependent,0.415688775510204,Low Value,0.8775510204081631,0.6734821428571428,0.6734821428571428,Champion,1,Satisfied,1
650,53,46-55,Male,Clothing,93,Delaware,Spring,4.2,1,1,1,33,PayPal,Every 3 Months,,1.0,Highly Promo Dependent,0.7827806122448979,High Value,,0.7854464285714285,0.7854464285714285,Champion,1,Satisfied,1
651,34,26-35,Male,Accessories,40,Florida,Spring,3.9,1,1,1,12,Bank Transfer,Annually,2.0,1.0,Highly Promo Dependent,0.2372448979591837,Very Low Value,0.28979591836734697,0.5060714285714286,0.5060714285714286,Loyal,0,Satisfied,1
652,32,26-35,Male,Accessories,32,Arkansas,Summer,2.9,1,1,1,41,Venmo,Fortnightly,8.0,1.0,Highly Promo Dependent,0.4831632653061224,Low Value,0.8265306122448979,0.5982142857142856,0.5982142857142856,Champion,0,Unsatisfied,1
653,64,55+,Male,Accessories,27,Minnesota,Winter,3.1,1,1,1,27,Venmo,Weekly,10.0,1.0,Highly Promo Dependent,0.30905612244897956,Very Low Value,0.8122448979591836,0.5088392857142857,0.5088392857142857,Loyal,0,Satisfied,1
654,20,18-25,Male,Accessories,68,North Dakota,Winter,3.6,1,1,1,45,Cash,Fortnightly,8.0,1.0,Highly Promo Dependent,0.7489795918367347,High Value,0.8591836734693878,0.7642857142857143,0.7642857142857143,Champion,0,Satisfied,1
655,24,18-25,Male,Accessories,59,California,Summer,4.4,1,1,1,23,Venmo,Annually,2.0,1.0,Highly Promo Dependent,0.46823979591836734,Low Value,0.3795918367346939,0.6702678571428572,0.6702678571428572,Champion,1,Satisfied,1
656,20,18-25,Male,Accessories,36,Mississippi,Fall,3.1,1,1,1,19,Venmo,Monthly,6.0,1.0,Highly Promo Dependent,0.28367346938775506,Very Low Value,0.5469387755102041,0.46857142857142864,0.46857142857142864,Loyal,0,Satisfied,1
657,42,36-45,Male,Clothing,23,Pennsylvania,Summer,3.9,1,1,1,6,PayPal,Quarterly,4.0,1.0,Highly Promo Dependent,0.06977040816326532,Very Low Value,0.3408163265306123,0.4313392857142857,0.4313392857142857,Loyal,0,Satisfied,1
658,48,46-55,Male,Outerwear,80,Arizona,Winter,4.3,1,1,1,6,PayPal,Quarterly,4.0,1.0,Highly Promo Dependent,0.4260204081632653,Low Value,0.3408163265306123,0.5782142857142857,0.5782142857142857,Champion,1,Satisfied,1
659,62,55+,Male,Accessories,37,Louisiana,Fall,4.9,1,1,1,20,Venmo,Weekly,10.0,1.0,Highly Promo Dependent,0.3001275510204081,Very Low Value,0.7551020408163265,0.6575892857142857,0.6575892857142857,Champion,1,Highly Satisfied,1
660,62,55+,Male,Clothing,52,Virginia,Spring,3.6,1,1,1,8,Cash,Weekly,10.0,1.0,Highly Promo Dependent,0.27142857142857146,Very Low Value,0.6571428571428573,0.47000000000000003,0.47000000000000003,Loyal,0,Satisfied,1
661,50,46-55,Male,Outerwear,79,Montana,Fall,5.0,1,1,1,39,Credit Card,Quarterly,4.0,1.0,Highly Promo Dependent,0.7565051020408162,High Value,0.610204081632653,0.8820535714285713,0.8820535714285713,Champion,1,Highly Satisfied,1
662,57,55+,Male,Clothing,68,Iowa,Fall,4.1,1,1,1,39,Credit Card,Quarterly,4.0,1.0,Highly Promo Dependent,0.6877551020408164,High Value,0.610204081632653,0.7714285714285712,0.7714285714285712,Champion,1,Satisfied,1
663,24,18-25,Male,Accessories,98,Illinois,Fall,2.8,1,1,1,39,Venmo,Bi-Weekly,,1.0,Highly Promo Dependent,0.8752551020408164,High Value,,0.6976785714285714,0.6976785714285714,Champion,0,Unsatisfied,1
664,59,55+,Male,Clothing,83,Alaska,Fall,4.7,1,1,1,23,Credit Card,Monthly,6.0,1.0,Highly Promo Dependent,0.6182397959183674,Medium Value,0.5795918367346939,0.7452678571428573,0.7452678571428573,Champion,1,Highly Satisfied,1
665,63,55+,Male,Clothing,83,Colorado,Winter,4.4,1,1,1,41,PayPal,Bi-Weekly,,1.0,Highly Promo Dependent,0.8019132653061225,High Value,,0.8438392857142857,0.8438392857142857,Champion,1,Satisfied,1
666,41,36-45,Male,Clothing,55,New Mexico,Spring,4.9,1,1,1,50,Credit Card,Annually,2.0,1.0,Highly Promo Dependent,0.71875,High Value,0.6000000000000001,0.9056250000000001,0.9056250000000001,Champion,1,Highly Satisfied,1
667,35,26-35,Male,Clothing,26,Colorado,Winter,3.1,1,1,1,30,Debit Card,Quarterly,4.0,1.0,Highly Promo Dependent,0.33341836734693875,Very Low Value,0.536734693877551,0.5283928571428571,0.5283928571428571,Loyal,0,Satisfied,1
668,34,26-35,Male,Accessories,76,Arizona,Winter,2.6,1,1,1,32,Bank Transfer,Quarterly,4.0,1.0,Highly Promo Dependent,0.6663265306122449,High Value,0.5530612244897959,0.5864285714285714,0.5864285714285714,Champion,0,Unsatisfied,1
669,49,46-55,Male,Clothing,85,Hawaii,Fall,2.9,1,1,1,35,Bank Transfer,Monthly,6.0,1.0,Highly Promo Dependent,0.753188775510204,High Value,0.6775510204081632,0.6547321428571427,0.6547321428571427,Champion,0,Unsatisfied,1
670,43,36-45,Male,Outerwear,89,Illinois,Spring,3.3,1,1,1,45,Venmo,Bi-Weekly,,1.0,Highly Promo Dependent,0.8802295918367347,High Value,,0.7736607142857144,0.7736607142857144,Champion,0,Satisfied,1
671,63,55+,Male,Clothing,41,Louisiana,Spring,4.8,1,1,1,37,Cash,Bi-Weekly,,1.0,Highly Promo Dependent,0.4985969387755102,Medium Value,,0.7765178571428571,0.7765178571428571,Champion,1,Highly Satisfied,1
672,38,36-45,Male,Outerwear,30,Iowa,Winter,4.7,1,1,1,45,Cash,Weekly,10.0,1.0,Highly Promo Dependent,0.5114795918367346,Medium Value,0.9591836734693877,0.8030357142857143,0.8030357142857143,Champion,1,Highly Satisfied,1
673,59,55+,Male,Clothing,53,Washington,Winter,3.3,1,1,1,29,Cash,Quarterly,4.0,1.0,Highly Promo Dependent,0.49196428571428574,Low Value,0.5285714285714286,0.591875,0.591875,Champion,0,Satisfied,1
674,35,26-35,Male,Clothing,66,Oklahoma,Spring,4.2,1,1,1,27,Venmo,Bi-Weekly,,1.0,Highly Promo Dependent,0.5528061224489795,Medium Value,,0.6919642857142857,0.6919642857142857,Champion,1,Satisfied,1
675,48,46-55,Male,Accessories,33,Washington,Winter,4.7,1,1,1,36,Bank Transfer,Annually,2.0,1.0,Highly Promo Dependent,0.43839285714285714,Low Value,0.4857142857142857,0.744375,0.744375,Champion,1,Highly Satisfied,1
676,64,55+,Male,Accessories,86,Arkansas,Spring,2.6,1,1,1,9,Cash,Annually,2.0,1.0,Highly Promo Dependent,0.49413265306122445,Low Value,0.2653061224489796,0.44089285714285714,0.44089285714285714,Loyal,0,Unsatisfied,1
677,28,26-35,Male,Clothing,60,Connecticut,Winter,2.9,1,1,1,38,Venmo,Bi-Weekly,,1.0,Highly Promo Dependent,0.6275510204081632,Medium Value,,0.6292857142857142,0.6292857142857142,Champion,0,Unsatisfied,1
678,60,55+,Male,Clothing,62,Washington,Summer,2.7,1,1,1,41,PayPal,Annually,2.0,1.0,Highly Promo Dependent,0.6706632653061224,High Value,0.5265306122448979,0.6344642857142856,0.6344642857142856,Champion,0,Unsatisfied,1
679,27,26-35,Male,Clothing,74,Maine,Fall,3.3,1,1,1,25,Debit Card,Every 3 Months,,1.0,Highly Promo Dependent,0.5823979591836734,Medium Value,,0.6026785714285714,0.6026785714285714,Champion,0,Satisfied,1
680,56,55+,Male,Footwear,95,Michigan,Fall,3.4,1,1,1,37,Venmo,Fortnightly,8.0,1.0,Highly Promo Dependent,0.8360969387755102,High Value,0.7938775510204081,0.7377678571428572,0.7377678571428572,Champion,0,Satisfied,1
681,58,55+,Male,Footwear,25,Tennessee,Spring,4.2,1,1,1,3,PayPal,Annually,2.0,1.0,Highly Promo Dependent,0.051658163265306124,Very Low Value,0.2163265306122449,0.44366071428571435,0.44366071428571435,Loyal,1,Satisfied,1
682,30,26-35,Male,Clothing,59,Louisiana,Winter,3.8,1,1,1,24,Credit Card,Every 3 Months,,1.0,Highly Promo Dependent,0.4784438775510204,Low Value,,0.6174107142857143,0.6174107142857143,Champion,0,Satisfied,1
683,23,18-25,Male,Outerwear,29,Missouri,Summer,4.0,1,1,1,49,Credit Card,Bi-Weekly,,1.0,Highly Promo Dependent,0.546045918367347,Medium Value,,0.7597321428571427,0.7597321428571427,Champion,1,Satisfied,1
684,33,26-35,Male,Footwear,36,Michigan,Winter,2.7,1,1,1,3,Bank Transfer,Monthly,6.0,1.0,Highly Promo Dependent,0.12040816326530612,Very Low Value,0.4163265306122449,0.3142857142857143,0.3142857142857143,Potential Loyalist,0,Unsatisfied,1
685,63,55+,Male,Accessories,82,Alabama,Summer,4.7,1,1,1,42,Debit Card,Monthly,6.0,1.0,Highly Promo Dependent,0.8058673469387756,High Value,0.7346938775510203,0.8791071428571429,0.8791071428571429,Champion,1,Highly Satisfied,1
686,70,55+,Male,Clothing,71,Massachusetts,Winter,3.5,1,1,1,32,Cash,Fortnightly,8.0,1.0,Highly Promo Dependent,0.6350765306122449,Medium Value,0.7530612244897958,0.6670535714285714,0.6670535714285714,Champion,0,Satisfied,1
687,70,55+,Male,Clothing,35,Indiana,Fall,3.0,1,1,1,33,Venmo,Fortnightly,8.0,1.0,Highly Promo Dependent,0.42028061224489793,Low Value,0.7612244897959184,0.5566964285714285,0.5566964285714285,Loyal,0,Satisfied,1
688,19,18-25,Male,Accessories,38,West Virginia,Winter,3.3,1,1,1,46,Bank Transfer,Quarterly,4.0,1.0,Highly Promo Dependent,0.5716836734693878,Medium Value,0.6673469387755102,0.6851785714285714,0.6851785714285714,Champion,0,Satisfied,1
689,25,18-25,Male,Accessories,59,Michigan,Summer,4.7,1,1,1,44,Venmo,Monthly,6.0,1.0,Highly Promo Dependent,0.6825255102040816,High Value,0.7510204081632652,0.8502678571428571,0.8502678571428571,Champion,1,Highly Satisfied,1
690,19,18-25,Male,Clothing,91,Pennsylvania,Summer,4.7,1,1,1,35,Credit Card,Every 3 Months,,1.0,Highly Promo Dependent,0.790688775510204,High Value,,0.8459821428571428,0.8459821428571428,Champion,1,Highly Satisfied,1
691,25,18-25,Male,Clothing,68,Alaska,Spring,4.8,1,1,1,45,Bank Transfer,Weekly,10.0,1.0,Highly Promo Dependent,0.7489795918367347,High Value,0.9591836734693877,0.8842857142857142,0.8842857142857142,Champion,1,Highly Satisfied,1
692,60,55+,Male,Accessories,21,Massachusetts,Summer,2.9,1,1,1,37,PayPal,Bi-Weekly,,1.0,Highly Promo Dependent,0.37359693877551015,Low Value,,0.5490178571428571,0.5490178571428571,Loyal,0,Unsatisfied,1
693,35,26-35,Male,Accessories,95,North Dakota,Spring,4.0,1,1,1,40,Debit Card,Every 3 Months,,1.0,Highly Promo Dependent,0.8667091836734693,High Value,,0.8191964285714285,0.8191964285714285,Champion,1,Satisfied,1
694,46,46-55,Male,Clothing,52,Vermont,Spring,3.1,1,1,1,30,Cash,Every 3 Months,,1.0,Highly Promo Dependent,0.4959183673469387,Medium Value,,0.5771428571428572,0.5771428571428572,Champion,0,Satisfied,1
695,41,36-45,Male,Clothing,21,Kentucky,Fall,3.5,1,1,1,38,Venmo,Every 3 Months,,1.0,Highly Promo Dependent,0.3838010204081632,Low Value,,0.6161607142857143,0.6161607142857143,Champion,0,Satisfied,1
696,30,26-35,Male,Clothing,67,Nevada,Summer,3.7,1,1,1,15,Debit Card,Every 3 Months,,1.0,Highly Promo Dependent,0.43660714285714286,Low Value,,0.558125,0.558125,Loyal,0,Satisfied,1
697,44,36-45,Male,Accessories,42,Utah,Fall,2.8,1,1,1,49,Cash,Monthly,6.0,1.0,Highly Promo Dependent,0.6272959183673469,Medium Value,0.7918367346938775,0.6641071428571428,0.6641071428571428,Champion,0,Unsatisfied,1
698,61,55+,Male,Accessories,63,North Dakota,Summer,4.6,1,1,1,40,Debit Card,Quarterly,4.0,1.0,Highly Promo Dependent,0.6667091836734693,High Value,0.6183673469387756,0.8191964285714285,0.8191964285714285,Champion,1,Highly Satisfied,1
699,55,46-55,Male,Footwear,41,Iowa,Winter,3.8,1,1,1,40,Debit Card,Weekly,10.0,1.0,Highly Promo Dependent,0.5292091836734694,Medium Value,0.9183673469387754,0.6979464285714285,0.6979464285714285,Champion,0,Satisfied,1
700,50,46-55,Male,Accessories,46,Connecticut,Fall,2.6,1,1,1,5,PayPal,Weekly,10.0,1.0,Highly Promo Dependent,0.20331632653061227,Very Low Value,0.6326530612244898,0.3373214285714286,0.3373214285714286,Potential Loyalist,0,Unsatisfied,1
701,57,55+,Male,Clothing,79,Wisconsin,Winter,4.1,1,1,1,5,PayPal,Monthly,6.0,1.0,Highly Promo Dependent,0.40956632653061226,Low Value,0.4326530612244898,0.5491964285714286,0.5491964285714286,Loyal,1,Satisfied,1
702,51,46-55,Male,Footwear,90,Idaho,Fall,3.3,1,1,1,5,Debit Card,Every 3 Months,,1.0,Highly Promo Dependent,0.47831632653061223,Low Value,,0.48982142857142863,0.48982142857142863,Loyal,0,Satisfied,1
703,18,18-25,Male,Clothing,71,Montana,Winter,3.4,1,1,1,1,Cash,Weekly,10.0,1.0,Highly Promo Dependent,0.31875000000000003,Very Low Value,0.6000000000000001,0.43562500000000004,0.43562500000000004,Loyal,0,Satisfied,1
704,63,55+,Male,Clothing,87,Connecticut,Summer,3.0,1,1,1,21,Venmo,Weekly,10.0,1.0,Highly Promo Dependent,0.6228316326530613,Medium Value,0.763265306122449,0.5684821428571428,0.5684821428571428,Champion,0,Satisfied,1
705,34,26-35,Male,Clothing,66,Idaho,Spring,3.2,1,1,1,18,PayPal,Annually,2.0,1.0,Highly Promo Dependent,0.46096938775510204,Low Value,0.3387755102040816,0.5276785714285714,0.5276785714285714,Loyal,0,Satisfied,1
706,25,18-25,Male,Clothing,90,Arkansas,Summer,4.5,1,1,1,49,Cash,Quarterly,4.0,1.0,Highly Promo Dependent,0.9272959183673468,High Value,0.6918367346938776,0.9241071428571427,0.9241071428571427,Champion,1,Highly Satisfied,1
707,46,46-55,Male,Clothing,47,Iowa,Summer,4.8,1,1,1,27,Debit Card,Weekly,10.0,1.0,Highly Promo Dependent,0.43405612244897956,Low Value,0.8122448979591836,0.7163392857142857,0.7163392857142857,Champion,1,Highly Satisfied,1
708,59,55+,Male,Clothing,38,Louisiana,Spring,3.7,1,1,1,21,Venmo,Annually,2.0,1.0,Highly Promo Dependent,0.3165816326530612,Very Low Value,0.363265306122449,0.5466071428571428,0.5466071428571428,Loyal,0,Satisfied,1
709,37,36-45,Male,Accessories,50,Kentucky,Summer,3.4,1,1,1,19,Cash,Fortnightly,8.0,1.0,Highly Promo Dependent,0.3711734693877551,Low Value,0.6469387755102041,0.5248214285714285,0.5248214285714285,Loyal,0,Satisfied,1
710,49,46-55,Male,Outerwear,79,Massachusetts,Summer,4.6,1,1,1,23,Debit Card,Monthly,6.0,1.0,Highly Promo Dependent,0.5932397959183673,Medium Value,0.5795918367346939,0.7277678571428571,0.7277678571428571,Champion,1,Highly Satisfied,1
711,22,18-25,Male,Accessories,91,Virginia,Spring,4.1,1,1,1,26,PayPal,Fortnightly,8.0,1.0,Highly Promo Dependent,0.6988520408163265,High Value,0.7040816326530612,0.7216964285714285,0.7216964285714285,Champion,1,Satisfied,1
712,64,55+,Male,Footwear,60,New Hampshire,Spring,3.5,1,1,1,13,Bank Transfer,Bi-Weekly,,1.0,Highly Promo Dependent,0.3724489795918367,Low Value,,0.5107142857142857,0.5107142857142857,Loyal,0,Satisfied,1
713,42,36-45,Male,Clothing,81,New Hampshire,Summer,3.8,1,1,1,36,Bank Transfer,Quarterly,4.0,1.0,Highly Promo Dependent,0.7383928571428571,High Value,0.5857142857142856,0.7443749999999999,0.7443749999999999,Champion,0,Satisfied,1
714,37,36-45,Male,Clothing,90,Oregon,Summer,2.6,1,1,1,39,Bank Transfer,Bi-Weekly,,1.0,Highly Promo Dependent,0.8252551020408163,High Value,,0.6626785714285713,0.6626785714285713,Champion,0,Unsatisfied,1
715,26,26-35,Male,Outerwear,70,South Dakota,Fall,4.4,1,1,1,40,Debit Card,Fortnightly,8.0,1.0,Highly Promo Dependent,0.7104591836734693,High Value,0.8183673469387756,0.8123214285714285,0.8123214285714285,Champion,1,Satisfied,1
716,33,26-35,Male,Clothing,63,Delaware,Spring,2.6,1,1,1,37,Debit Card,Quarterly,4.0,1.0,Highly Promo Dependent,0.6360969387755102,Medium Value,0.5938775510204082,0.5977678571428572,0.5977678571428572,Champion,0,Unsatisfied,1
717,30,26-35,Male,Accessories,29,Missouri,Spring,3.6,1,1,1,9,Venmo,Bi-Weekly,,1.0,Highly Promo Dependent,0.1378826530612245,Very Low Value,,0.43401785714285723,0.43401785714285723,Loyal,0,Satisfied,1
718,21,18-25,Male,Clothing,90,Alaska,Spring,4.2,1,1,1,7,Venmo,Every 3 Months,,1.0,Highly Promo Dependent,0.4987244897959184,Medium Value,,0.594107142857143,0.594107142857143,Champion,1,Satisfied,1
